    0.000,    0.000,    0.000,    0.019,    0.000
    0.000,    0.000,    0.000,    0.019,    0.000
    0.000,    0.000,    0.000,    0.019,    0.000
    0.000,    0.000,    0.000,    0.019,    0.000
    0.000,    0.000,    0.000,    0.019,    0.000
    0.000,    0.000,    0.000,    0.019,    0.000
    0.000,    0.000,    0.000,    0.019,    0.000
    0.000,    0.000,    0.000,    0.019,    0.000
    0.000,    0.000,    0.000,    0.019,    0.000
    0.000,    0.000,    0.000,    0.019,    0.000
    0.000,    0.000,    0.000,    0.019,    0.000
    0.000,    0.000,    0.000,    0.019,    0.000
    0.000,    0.000,    0.000,    0.019,    0.000
    0.000,    0.000,    0.000,    0.019,    0.000
    0.000,    0.000,    0.000,    0.019,    0.000
    0.000,    0.000,    0.000,    0.019,    0.000
    0.000,    0.000,    0.000,    0.019,    0.000
    0.000,    0.000,    0.000,    0.019,    0.000
    0.000,    0.000,    0.000,    0.019,    0.000
    0.000,    0.000,    0.000,    0.019,    0.000
    0.000,    0.000,    0.000,    0.019,    0.000
    0.000,    0.000,    0.000,    0.019,    0.000
    0.000,    0.000,    0.000,    0.019,    0.000
    0.000,    0.000,    0.000,    0.019,    0.000
    0.000,    0.000,    0.000,    0.019,    0.000
    0.000,    0.000,    0.000,    0.019,    0.000
    0.000,    0.000,    0.000,    0.019,    0.000
    0.000,    0.000,    0.000,    0.019,    0.000
    0.000,    0.000,    0.000,    0.019,    0.000
    0.000,    0.000,    0.000,    0.019,    0.000
    0.000,    0.000,    0.000,    0.019,    0.000
    0.000,    0.000,    0.000,    0.019,    0.000
    0.000,    0.000,    0.000,    0.019,    0.000
    0.000,    0.000,    0.000,    0.019,    0.000
    0.000,    0.000,    0.000,    0.019,    0.000
    0.000,    0.000,    0.000,    0.019,    0.000
    0.000,    0.000,    0.000,    0.019,    0.000
    0.000,    0.000,    0.000,    0.019,    0.000
    0.000,    0.000,    0.000,    0.019,    0.000
    0.000,    0.000,    0.000,    0.019,    0.000
    0.000,    0.000,    0.000,    0.019,    0.000
    0.000,    0.000,    0.000,    0.019,    0.000
    0.000,    0.000,    0.000,    0.019,    0.000
    0.000,    0.000,    0.000,    0.019,    0.000
    0.000,    0.000,    0.000,    0.019,    0.000
    0.000,    0.000,    0.000,    0.019,    0.000
    0.000,    0.000,    0.000,    0.019,    0.000
    0.000,    0.000,    0.000,    0.019,    0.000
    0.000,    0.000,    0.000,    0.019,    0.000
    0.000,    0.000,    0.000,    0.019,    0.000
    0.000,    0.000,    0.000,    0.019,    0.000
    0.000,    0.000,    0.000,    0.019,    0.000
    0.000,    0.000,    0.000,    0.019,    0.000
    0.000,    0.000,    0.000,    0.019,    0.000
    0.000,    0.000,    0.000,    0.019,    0.000
    0.000,    0.000,    0.000,    0.019,    0.000
    0.000,    0.000,    0.000,    0.019,    0.000
    0.000,    0.000,    0.000,    0.019,    0.000
    0.000,    0.000,    0.000,    0.019,    0.000
    0.000,    0.000,    0.000,    0.019,    0.000
    0.000,    0.000,    0.000,    0.019,    0.000
    0.000,    0.000,    0.000,    0.019,    0.000
    0.000,    0.000,    0.000,    0.019,    0.000
    0.000,    0.000,    0.000,    0.019,    0.000
    0.000,    0.000,    0.000,    0.019,    0.000
    0.000,    0.000,    0.000,    0.019,    0.000
    0.000,    0.000,    0.000,    0.019,    0.000
    0.000,    0.000,    0.000,    0.019,    0.000
    0.000,    0.000,    0.000,    0.019,    0.000
    0.000,    0.000,    0.000,    0.019,    0.000
    0.000,    0.000,    0.000,    0.019,    0.000
    0.000,    0.000,    0.000,    0.019,    0.000
    0.000,    0.000,    0.000,    0.019,    0.000
    0.000,    0.000,    0.000,    0.019,    0.000
    0.000,    0.000,    0.000,    0.019,    0.000
    0.000,    0.000,    0.000,    0.019,    0.000
    0.000,    0.000,    0.000,    0.019,    0.000
    0.000,    0.000,    0.000,    0.019,    0.000
    0.000,    0.000,    0.000,    0.019,    0.000
    0.000,    0.000,    0.000,    0.019,    0.000
    0.000,    0.000,    0.000,    0.019,    0.000
    0.000,    0.000,    0.000,    0.019,    0.000
    0.000,    0.000,    0.000,    0.019,    0.000
    0.000,    0.000,    0.000,    0.019,    0.000
    0.000,    0.000,    0.000,    0.019,    0.000
    0.000,    0.000,    0.000,    0.019,    0.000
    0.000,    0.000,    0.000,    0.019,    0.000
    0.000,    0.000,    0.000,    0.019,    0.000
    0.000,    0.000,    0.000,    0.019,    0.000
    0.000,    0.000,    0.000,    0.019,    0.000
    0.000,    0.000,    0.000,    0.019,    0.000
    0.000,    0.000,    0.000,    0.019,    0.000
    0.000,    0.000,    0.000,    0.019,    0.000
    0.000,    0.000,    0.000,    0.019,    0.000
    0.000,    0.000,    0.000,    0.019,    0.000
    0.000,    0.000,    0.000,    0.019,    0.000
    0.000,    0.000,    0.000,    0.019,    0.000
    0.000,    0.000,    0.000,    0.019,    0.000
    0.000,    0.000,    0.000,    0.019,    0.000
    0.000,    0.000,    0.000,    0.019,    0.000
    0.000,    0.000,    0.000,    0.019,    0.000
    0.000,    0.000,    0.000,    0.019,    0.000
    0.000,    0.000,    0.000,    0.019,    0.000
    0.000,    0.000,    0.000,    0.019,    0.000
    0.000,    0.000,    0.000,    0.019,    0.000
    0.000,    0.000,    0.000,    0.019,    0.000
    0.000,    0.000,    0.000,    0.019,    0.000
    0.000,    0.000,    0.000,    0.019,    0.000
    0.000,    0.000,    0.000,    0.019,    0.000
    0.000,    0.000,    0.000,    0.019,    0.000
    0.000,    0.000,    0.000,    0.019,    0.000
    0.000,    0.000,    0.000,    0.019,    0.000
