     0.000,     0.000,    0.0000
     0.000,     0.000,    0.0000
     0.000,     0.000,    0.0000
     0.000,     0.000,    0.0000
     0.000,     0.000,    0.0000
     0.000,     0.000,    0.0000
     0.000,     0.000,    0.0000
     0.000,     0.000,    0.0000
     0.000,     0.000,    0.0000
     0.000,     0.000,    0.0000
     0.000,     0.000,    0.0000
     0.000,     0.000,    0.0000
     0.000,     0.000,    0.0000
     0.000,     0.000,    0.0000
     0.000,     0.000,    0.0000
     0.000,     0.000,    0.0000
     0.000,     0.000,    0.0000
     0.000,     0.000,    0.0000
     0.000,     0.000,    0.0000
     0.000,     0.000,    0.0000
     0.000,     0.000,    0.0000
     0.000,     0.000,    0.0000
     0.000,     0.000,    0.0000
     0.000,     0.000,    0.0000
     0.000,     0.000,    0.0000
     0.000,     0.000,    0.0000
     0.000,     0.000,    0.0000
     0.000,     0.000,    0.0000
     0.000,     0.000,    0.0000
     0.000,     0.000,    0.0000
     0.000,     0.000,    0.0000
     0.000,     0.000,    0.0000
     0.000,     0.000,    0.0000
     0.000,     0.000,    0.0000
     0.000,     0.000,    0.0000
     0.000,     0.000,    0.0000
     0.000,     0.000,    0.0000
     0.000,     0.000,    0.0000
     0.000,     0.000,    0.0000
     0.000,     0.000,    0.0000
     0.000,     0.000,    0.0000
     0.000,     0.000,    0.0000
     0.000,     0.000,    0.0000
     0.000,     0.000,    0.0000
     0.000,     0.000,    0.0000
     0.000,     0.000,    0.0000
     0.000,     0.000,    0.0000
     0.000,     0.000,    0.0000
     0.000,     0.000,    0.0000
     0.000,     0.000,    0.0000
     0.000,     0.000,    0.0000
     0.000,     0.000,    0.0000
     0.000,     0.000,    0.0000
     0.000,     0.000,    0.0000
     0.000,     0.000,    0.0000
     0.000,     0.000,    0.0000
     0.000,     0.000,    0.0000
     0.000,     0.000,    0.0000
     0.000,     0.000,    0.0000
     0.000,     0.000,    0.0000
     0.000,     0.000,    0.0000
     0.000,     0.000,    0.0000
     0.000,     0.000,    0.0000
     0.000,     0.000,    0.0000
     3.800,     1.838,    0.0000
     3.800,     1.838,    0.0000
     3.800,     1.838,    0.0000
     3.800,     1.838,    0.0000
     3.800,     1.838,    0.0000
     9.000,     1.416,    0.0000
     9.000,     1.416,    0.0127
     9.000,     1.416,    0.0205
     9.000,     1.416,    0.0283
     9.000,     1.416,    0.0361
     9.900,     1.114,    0.0439
     9.900,     1.114,    0.0579
     9.900,     1.114,    0.0719
     9.900,     1.114,    0.0859
     9.900,     1.114,    0.0999
    16.300,     0.897,    0.1139
    16.300,     0.897,    0.1461
    16.300,     0.897,    0.1784
    16.300,     0.897,    0.2106
    16.300,     0.897,    0.2429
    19.800,     0.742,    0.2752
    19.800,     0.742,    0.3239
    19.800,     0.742,    0.3726
    19.800,     0.742,    0.4213
    19.800,     0.742,    0.4700
    25.900,     0.631,    0.5187
    25.900,     0.631,    0.5937
    25.900,     0.631,    0.6687
    25.900,     0.631,    0.7437
    25.900,     0.631,    0.8187
    30.700,     0.551,    0.8937
    30.700,     0.551,    0.9909
    30.700,     0.551,    1.0880
    30.700,     0.551,    1.1852
    30.700,     0.551,    1.2824
    35.200,     0.494,    1.3796
    35.200,     0.494,    1.4952
    35.200,     0.494,    1.6107
    35.200,     0.494,    1.7262
    35.200,     0.494,    1.8418
    43.000,     0.453,    1.9573
    43.000,     0.453,    2.1066
    43.000,     0.453,    2.2559
    43.000,     0.453,    2.4052
    43.000,     0.453,    2.5545
    48.000,     0.424,    2.7038
    48.000,     0.424,    2.8671
    48.000,     0.424,    3.0303
    48.000,     0.424,    3.1936
    48.000,     0.424,    3.3569
    25.300,     0.403,    3.5202
    25.300,     0.403,    3.5144
    25.300,     0.403,    3.5087
    25.300,     0.403,    3.5029
    25.300,     0.403,    3.4972
    24.000,     0.388,    3.4914
    24.000,     0.388,    3.4852
    24.000,     0.388,    3.4790
    24.000,     0.388,    3.4727
    24.000,     0.388,    3.4665
    12.800,     0.377,    3.4602
    12.800,     0.377,    3.3936
    12.800,     0.377,    3.3269
    12.800,     0.377,    3.2603
    12.800,     0.377,    3.1936
    11.200,     0.370,    3.1269
    11.200,     0.370,    3.0729
    11.200,     0.370,    3.0189
    11.200,     0.370,    2.9649
    11.200,     0.370,    2.9109
     4.800,     0.364,    2.8569
     4.800,     0.364,    2.7847
     4.800,     0.364,    2.7126
     4.800,     0.364,    2.6404
     4.800,     0.364,    2.5682
     2.200,     0.360,    2.4961
     2.200,     0.360,    2.4310
     2.200,     0.360,    2.3659
     2.200,     0.360,    2.3008
     2.200,     0.360,    2.2357
     1.600,     0.357,    2.1706
     1.600,     0.357,    2.1196
     1.600,     0.357,    2.0687
     1.600,     0.357,    2.0178
     1.600,     0.357,    1.9669
     0.000,     0.355,    1.9160
     0.000,     0.355,    1.8702
     0.000,     0.355,    1.8243
     0.000,     0.355,    1.7785
     0.000,     0.355,    1.7327
     0.000,     0.354,    1.6869
     0.000,     0.354,    1.6515
     0.000,     0.354,    1.6160
     0.000,     0.354,    1.5806
     0.000,     0.354,    1.5451
     0.000,     0.353,    1.5097
     0.000,     0.353,    1.4816
     0.000,     0.353,    1.4535
     0.000,     0.353,    1.4255
     0.000,     0.353,    1.3974
     0.000,     0.352,    1.3693
     0.000,     0.352,    1.3466
     0.000,     0.352,    1.3239
     0.000,     0.352,    1.3012
     0.000,     0.352,    1.2785
     0.000,     0.351,    1.2558
     0.000,     0.351,    1.2371
     0.000,     0.351,    1.2184
     0.000,     0.351,    1.1998
     0.000,     0.351,    1.1811
     0.000,     0.351,    1.1624
     0.000,     0.351,    1.1467
     0.000,     0.351,    1.1311
     0.000,     0.351,    1.1154
     0.000,     0.351,    1.0998
